test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
2589797169,54087074,"google/hammerhead/hammerhead:6.0.1/M4B30Z/3437181:user/release-keys","2017-02-01 00:01:37","213.162.68.xxx",35404,10018,21,"Vienna","Austria","AT",48.2088,16.3726,"kapper.net","Austria","AT","Vienna","9","Vienna",48.18586,16.35688,1.74157,"T-Mobile Austria GmbH",1,"HoT","232","3",15,15,"google","hammerhead","hammerhead","M4B30Z","LGE","Nexus 5","hammerhead","","19965189",1,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1050"
2589797173,145543930,"Lenovo/aio_row/A7000-a:5.0/LRX21M/RA7000-a_S153_151127_ROW.11271333:user/release-keys","2017-02-01 00:01:37","119.160.96.xxx",14272,2309,33,"Lahore","Pakistan","PK",31.5758,74.3269,"Waridtel Pvt Ltd","Pakistan","PK","Punjab","PB","Lahore",31.52312,74.37874,4.75528,"Mobilink Mobile Internet",1,"Mobilink","410","1",17,17,"Lenovo","A7000-a","mt6752","MRA58K","LENOVO","Lenovo A7000-a","aio_row","","13304181",1,"Lahore, Pakistan","Lahore","locality","Pakistan","PK","Punjab","Lahore District","",""
2589797177,151984569,"samsung/j5ltedx/j5lte:6.0.1/MMB29M/J500GXXU1BPI3:user/release-keys","2017-02-01 00:01:37","67.205.161.xxx",45581,24810,296,"New York City, NY","United States","US",40.7127,-74.0059,"Speedtest.net","United States","US","New York","NY","New York",40.73080,-73.99750,1.32722,"Digital Ocean",0,"XL Axiata","510","11",15,15,"samsung","j5lte","qcom","MMB29M","samsung","SM-J500G","j5ltedx","","120532486",2,"New York, NY, USA","New York","locality","United States","US","New York","","","10012"
2589797188,143520513,"GiONEE/F103/GiONEE_GBL7319:6.0/MRA58K/1481117707:user/release-keys","2017-02-01 00:01:38","49.34.152.xxx",1106,52,70,"Ahmedabad","India","IN",23.0300,72.5800,"Shrinathji Netsol India (P) Ltd","India","IN","Gujarat","GJ","Ahmedabad",23.01025,72.50516,4.95488,"Reliance Jio Infocomm Ltd",1,"IDEA","404","24",0,0,"GIONEE","GiONEE_GBL7319","mt6735","MRA58K","GIONEE","F103","F103","","16033",1,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","380015"
2589797191,134333128,"Micromax/Q380/Q380:5.0/LRX21M/1423673486:user/release-keys","2017-02-01 00:01:38","101.57.138.xxx",42,15,952,"Bhopal","India","IN",23.2599,77.4126,"Jio","India","IN","Madhya Pradesh","MP","Indore",22.71670,75.83330,107.354,"RELIANCE COMMUNICATIONS",1,"Reliance","405","37",4,4,"Micromax","Q380","mt6582","LRX21M","Micromax","Micromax Q380","Q380","","11836",2,"Indore, Madhya Pradesh 452001, India","Indore","locality","India","IN","Madhya Pradesh","Indore","","452006"
2589797193,60965686,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2017-02-01 00:01:38","27.55.231.xxx",7883,1658,33,"Bangkok","Thailand","TH",13.7500,100.4833,"Shama Thunder","Thailand","TH","Bangkok","10","Bangkok",13.78513,100.57567,6.66558,"True Internet",1,"TH 3G+","","",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","810142",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10310"
2589797196,147394432,"GIONEE/S6/GiONEE_CBL7513:6.0/MRA58K/1470836409:user/release-keys","2017-02-01 00:01:38","49.34.71.xxx",30554,5077,42,"Ahemdabad","India","IN",23.0300,72.5800,"ISHAN Netsol Pvt Ltd","India","IN","Gujarat","GJ","Ahmedabad",23.08496,72.66223,6.46847,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","857",15,15,"GiONEE","GiONEE_CBL7513","mt6735","MRA58K","GiONEE","S6","S6","","1504274",1,"Ahmedabad, Gujarat, India","Ahmedabad","locality","India","IN","Gujarat","Ahmedabad","","382330"
2589797199,149154220,"samsung/a8eltejv/a8elte:6.0.1/MMB29K/A800FXXU1BPI2:user/release-keys","2017-02-01 00:01:38","47.9.255.xxx",5490,9353,36,"Jaipur","India","IN",26.9260,75.8235,"Jio","India","IN","Rajasthan","RJ","Jaipur",26.91670,75.81670,0.767857,"Jio",1,"Jio 4G","405","868",15,15,"samsung","a8elte","universal5430","MMB29K","samsung","SM-A800F","a8eltejv","","96547",2,"Jaipur, Rajasthan 302001, India","Jaipur","locality","India","IN","Rajasthan","Jaipur","","302001"
2589797202,143816034,"Lenovo/full_aiocu_wtfp/aiocu_wtfp:5.0/LRX21M/R419.06111859:user/release-keys","2017-02-01 00:01:38","183.171.162.xxx",17390,4386,23,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Celcom Axiata","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur",3.17500,101.68930,2.71987,"Celcom Internet Service Provider",1,"MY CELCOM","502","19",17,17,"Lenovo","aiocu_wtfp","H304","LRX21M","LENOVO","Lenovo A7600","full_aiocu_wtfp","","9677004",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","51200"
2589797203,146432907,"Lenovo/A6020a40/A6020a40:5.1.1/LMY47V/A6020a40_S033_160824_ROW:user/release-keys","2017-02-01 00:01:38","49.44.51.xxx",1145,5058,32,"Thane","India","IN",19.1828,72.9612,"Softcall Coc pvt ltd","India","IN","Maharashtra","MH","Mumbai",19.22597,72.85050,7.82381,"Reliance Jio Infocomm Ltd",1,"Reliance","","",15,15,"Lenovo","A6020a40","qcom","LMY47V","LENOVO","Lenovo A6020a40","A6020a40","","46642",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","",""
2589797206,137326025,"HONOR/TIT-L01/HWTIT-L6735:5.1/HONORTIT-L01/C479B108:user/release-keys","2017-02-01 00:01:38","94.25.176.xxx",3744,1537,89,"Perm","Russian Federation","RU",58.0000,56.3167,"Rostelecom","Russia","RU","Sverdlovsk Oblast","SVE","Krasnotur'insk",59.79287,60.25295,187.461,"PJSC MegaFon",1,"MOTIV","250","35",0,0,"HONOR","HWTIT-L6735","mt6735","HONORTIT-L01","HUAWEI","TIT-L01","TIT-L01","","19202",1,"Krasnoturinsk, Sverdlovsk Oblast, Russia","Krasnoturinsk","locality","Russia","RU","Sverdlovsk Oblast","gorod Krasnoturyinsk","","624443"
2589797207,152420611,"Xiaomi/land/land:6.0.1/MMB29M/V8.1.1.0.MALMIDI:user/release-keys","2017-02-01 00:01:38","120.188.85.xxx",445,11,173,"Yogyakarta","Indonesia","ID",-7.8014,110.3644,"Universitas Negeri Yogyakarta","Indonesia","ID","Central Java","JT","Banjarnegara",-7.41389,109.59088,59.4213,"PT Indosat Tbk.",1,"Indosat Ooredoo","510","1",17,17,"Xiaomi","land","qcom","MMB29M","Xiaomi","Redmi 3X","land","","200619505",1,"Banjarnegara, Banjarnegara, Central Java, Indonesia","Banjarnegara","locality","Indonesia","ID","Central Java","Banjarnegara","","53472"
2589797208,140778552,"alps/full_k15tb_a/k15tb_a:6.0/MRA58K/1474357644:user/release-keys","2017-02-01 00:01:38","188.162.228.xxx",3497,273,58,"Khabarovsk","Russian Federation","RU",48.4770,135.0941,"CJSC TransTeleCom DV","Russia","RU","Khabarovsk Krai","KHA","Khabarovsk",48.48270,135.08380,0.615169,"PJSC MegaFon",1,"Yota","250","2",17,17,"Vernee","k15tb_a","mt6797","MRA58K","NewBund","Apollo Lite","Apollo Lite","","263430485",2,"Khabarovsk, Khabarovsk Krai, Russia","Khabarovsk","locality","Russia","RU","Khabarovsk Krai","","","680000"
2589797213,149082634,"Android/s3grt6_inet/sofia3gr:6.0.1/MMB29M/weitf10181054:user/release-keys","2017-02-01 00:01:38","163.172.190.xxx",23,7,92,"Paris","France","FR",48.8742,2.3470,"Orange","France","FR","UNKNOWN","??","UNKNOWN",48.85820,2.33870,1.16931,"Scaleway",0,"I WIND","222","88",17,17,"IntelAtom","SmartPadi2","sofiaboard","MMB29M","MEDIACOM","M-SP8i2A","SmartPadi2","","28830209",2,"France","France","country","France","FR","","","",""
2589797215,152539848,"Smartfren/B16C2H/B16C2H:5.1.1/LMY47V/YNC1TBS1ZM:user/release-keys","2017-02-01 00:01:38","115.178.199.xxx",17578,1239,20,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT Smartfren Telecom","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.17440,106.82940,0.460709,"PT. CORE MEDIATECH",1,"510 09","510","9",15,15,"Smartfren","B16C2H","qcom","LMY47V","Haier","Andromax B16C2H","B16C2H","","38554636",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
2589797216,89145620,"samsung/zeroltexx/zerolte:6.0.1/MMB29K/G925FXXS4DPJ2:user/release-keys","2017-02-01 00:01:38","90.133.106.xxx",9691,3854,27,"Riga","Latvia","LV",56.9496,24.1040,"SIA Bite Latvija","Latvia","LV","Rīgas pilsēta","RIX","Riga",56.93362,24.10228,1.1085,"NetCom GSM as",1,"LV TELE2","247","2",5,17,"samsung","zerolte","samsungexynos7420","MMB29K","samsung","SM-G925F","zeroltexx","","1669275",1,"Riga, Latvia","Riga","locality","Latvia","LV","Rīgas pilsēta","Rīgas pilsēta","","LV-1004"
2589797218,133558612,"samsung/j7eltexx/j7elte:6.0.1/MMB29K/J700FXXU3BPJ1:user/release-keys","2017-02-01 00:01:38","51.36.210.xxx",16641,2334,39,"Jeddah","Saudi Arabia","SA",21.5000,39.1833,"Integrated Telecom Co. (ITC)","Saudi Arabia","SA","Najran","10","Najran",17.59331,44.37066,432.769,"MTC KSA",1,"STC","420","4",0,0,"samsung","j7elte","samsungexynos7580","MMB29K","samsung","SM-J700F","j7eltexx","","188757820",1,"Najran Saudi Arabia","Najran","administrative_area_level_1","Saudi Arabia","SA","Najran","","","66235"
2589797222,152084040,"Amlogic/s905x014/s905x014:6.0.1/MHC19J/20161215:userdebug/test-keys","2017-02-01 00:01:39","176.184.167.xxx",4008,875,26,"Massy","France","FR",48.7309,2.2713,"TestDebit.info","France","FR","Île-de-France","IDF","Beynes",48.85630,1.87260,20.1322,"BOUYGUES TELECOM",1,"                ","","",0,0,"Amlogic","s905x014","amlogic","MHC19J","Amlogic","M96X","s905x014","","",2,"Beynes, France","Beynes","locality","France","FR","Île-de-France","Yvelines","","78650"
2589797224,75930594,"samsung/hltexx/hlte:4.4.2/KOT49H/N9005XXUEND3:user/release-keys","2017-02-01 00:01:39","213.143.46.xxx",10821,3974,37,"Madrid","Spain","ES",40.4000,-3.6833,"Orange","Spain","ES","Castile-La Mancha","CM","Miguelturra",38.96298,-3.89087,100.01,"Orange Espana",1,"Orange","","",17,17,"samsung","hlte","qcom","KOT49H","samsung","SM-N9005","hltexx","","7305388",1,"13170 Miguelturra, Cdad. Real, Spain","Miguelturra","locality","Spain","ES","Castile-La Mancha","Ciudad Real","Campo de Calatrava, Miguelturra","13170"
2589797225,142108543,"Xiaomi/kenzo/kenzo:5.1.1/LMY47V/V7.5.3.0.LHOMIDE:user/release-keys","2017-02-01 00:01:39","42.153.56.xxx",1530,5535,28,"Johor Bahru","Malaysia","MY",1.4927,103.7414,"Celcom Axiata","Malaysia","MY","Johor","01","Benut",1.66726,103.27814,34.2355,"Webe Digital Sdn. Bhd.",0,"webe","502","11",15,15,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","79696909",1,"Benut, Johor, Malaysia","Benut","locality","Malaysia","MY","Johor","Pontian","","82200"
2589797227,141225122,"Xiaomi/omega/omega:6.0/MRA58K/V8.1.2.0.MHQCNDI:user/release-keys","2017-02-01 00:01:39","112.215.153.xxx",21958,4917,33,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Datautama Dinamika","Indonesia","ID","East Java","JI","Surabaya",-7.24813,112.73154,1.29249,"PT Excelcomindo Pratama",1,"XL","510","11",17,17,"Xiaomi","omega","mt6797","MRA58K","Xiaomi","Redmi Pro","omega","","20342049",1,"Surabaya, Surabaya City, East Java, Indonesia","Surabaya","locality","Indonesia","ID","East Java","Surabaya City","","60172"
2589797228,138609559,"samsung/a9xproltedx/a9xproltesea:6.0.1/MMB29M/A910FXXU1APFC:user/release-keys","2017-02-01 00:01:39","182.232.181.xxx",513,1,47,"Vientiane","Lao PDR","LA",17.9667,102.6000,"Star Telecom","Thailand","TH","Chiang Mai","50","Ban Choeng Doi",18.86778,99.31349,224.505,"AIS Mobile",1,"AIS","520","3",15,15,"samsung","a9xproltesea","qcom","MMB29M","samsung","SM-A910F","a9xproltedx","","38547567",1,"Huai Kaeo, Mae On District, Chiang Mai, Thailand","Huai Kaeo","locality","Thailand","TH","Chiang Mai","Mae On District","","50130"
2589797231,150255856,"Xiaomi/libra/libra:5.1.1/LMY47V/V8.1.3.0.LXKCNDI:user/release-keys","2017-02-01 00:01:39","112.215.152.xxx",2091,4665,30,"Bandung","Indonesia","ID",-6.9167,107.6000,"Neuviz","Indonesia","ID","West Java","JB","Utama",-6.91186,107.55149,3.34687,"Excelcomindo Pratama, PT",1,"XL","510","11",15,15,"Xiaomi","libra","qcom","LMY47V","Xiaomi","Mi-4c","libra","","130662917",1,"Cibeureum, South Cimahi, Cimahi City, West Java, Indonesia","Cibeureum","administrative_area_level_4","Indonesia","ID","West Java","Cimahi City","South Cimahi, Cibeureum","40534"
2589797234,74106986,"samsung/kltexx/klte:6.0.1/MMB29M/G900FXXS1CPLV:user/release-keys","2017-02-01 00:01:39","62.18.69.xxx",6762,1859,48,"Catania","Italy","IT",37.5167,15.0667,"Sielte S.p.A.","Italy","IT","Sicily","82","Bronte",37.78860,14.83380,22.7244,"Telecom Italia Mobile",1,"I TIM","222","1",17,17,"samsung","klte","qcom","MMB29M","samsung","SM-G900F","kltexx","","112154066",2,"95034 Bronte CT, Italy","Bronte","locality","Italy","IT","Sicily","Province of Catania","Bronte",""
2589797235,151753527,"Ixion/sp7731geahdrplusoversea/scx35_sp7731gea_hdr:5.1/LMY47D/g222012:user/release-keys","2017-02-01 00:01:39","94.25.225.xxx",8307,4298,80,"Yaroslavl","Russian Federation","RU",57.6167,39.8500,"JSC \"ER-Telecom Holding\"","Russia","RU","Vologda Oblast","VLG","Vologda",59.21670,39.90000,110.687,"PJSC MegaFon",1,"MegaFon","","",17,17,"Ixion","scx35_sp7731gea_hdr","sc8830","LMY47D","DEXP","Ixion EL350","EL350","","6989900",2,"Vologda, Vologda Oblast, Russia","Vologda","locality","Russia","RU","Vologda Oblast","gorod Vologda","","160000"
2589797237,63900601,"Sony/D2303/D2303:4.3/18.0.C.1.13/8nv_bw:user/release-keys","2017-02-01 00:01:39","27.55.113.xxx",15021,2452,40,"Bangkok","Thailand","TH",13.7500,100.4833,"Shama Thunder","Thailand","TH","Khon Kaen","40","Khon Kaen",16.43447,102.82582,242.793,"True Internet",1,"TH 3G+","","",17,17,"Sony","D2303","qcom","18.0.C.1.13","Sony","D2303","D2303","","45971146",1,"Khon Kaen, Mueang Khon Kaen District, Khon Kaen, Thailand","Khon Kaen","locality","Thailand","TH","Khon Kaen","Mueang Khon Kaen District","","40000"
2589797238,117067774,"Sony/E6853/E6853:7.0/32.3.A.0.372/527209840:user/release-keys","2017-02-01 00:01:39","95.153.131.xxx",2285,1759,123,"Pyatigorsk","Russian Federation","RU",44.0333,43.0500,"POST Ltd","Russia","RU","Stavropol Krai","STA","Pyatigorsk",44.05226,42.99447,3.05653,"MTS PJSC",1,"MTS RUS","250","1",17,17,"Sony","E6853","qcom","32.3.A.0.372","Sony","E6853","E6853","","107905135",1,"Pyatigorsk, Stavropol Krai, Russia","Pyatigorsk","locality","Russia","RU","Stavropol Krai","gorod Pyatigorsk","","357528"
2589797239,149181323,"HUAWEI/ATH-UL01/HWATH:5.1.1/HUAWEIATH-UL01/C185B140:user/release-keys","2017-02-01 00:01:39","212.49.88.xxx",19541,1249,43,"Kigali","Rwanda","RW",-1.9536,30.0606,"liquidtelecom","Kenya","KE","Nairobi","30","Nairobi",-1.32243,36.82744,469.901,"Kenyan Post & Telecommunications Company / Telkom",1,"Telkom","","",15,15,"HUAWEI","HWATH","qcom","HUAWEIATH-UL01","HUAWEI","HUAWEI ATH-UL01","ATH-UL01","","1055234",1,"Nairobi, Kenya","Nairobi","locality","Kenya","KE","Nairobi","","",""
2589797240,149693934,"samsung/o7proltedd/o7prolte:6.0.1/MMB29M/G600FYDDU1BPJ2:user/release-keys","2017-02-01 00:01:39","49.35.230.xxx",21289,1345,78,"Pune","India","IN",18.5203,73.8567,"YOU Broadband India Pvt. Ltd","India","IN","Maharashtra","MH","Pune",18.53330,73.86670,1.11309,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","864",15,15,"samsung","o7prolte","qcom","MMB29M","samsung","SM-G600FY","o7proltedd","","1684242",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001"
2589797241,152541611,"samsung/ms013gxx/ms013g:4.4.2/KOT49H/G7102XWUBNH1:user/release-keys","2017-02-01 00:01:39","112.215.201.xxx",3057,1432,36,"Jakarta","Indonesia","ID",-6.1745,106.8227,"Wowrack","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.17440,106.82940,0.460709,"PT Excelcomindo Pratama",1,"XL","","",17,17,"samsung","ms013g","qcom","KOT49H","samsung","SM-G7102","ms013gxx","","1410767",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
2589797247,152541809,"samsung/j5x3gjv/j5x3g:6.0.1/MMB29M/J510HXXU1APG1:user/release-keys","2017-02-01 00:01:40","46.211.128.xxx",5125,2581,63,"Dnepropetrovsk","Ukraine","UK",48.4500,34.9833,"LigaTV, LLC","Ukraine","UA","Dnipropetrovsk Oblast","12","Buzovka",49.01772,35.34771,42.642,"Kyivstar PJSC",1,"KYIVSTAR","","",17,17,"samsung","j5x3g","qcom","MMB29M","samsung","SM-J510H","j5x3gjv","","19953579",1,"Pereshchepyne, Dnipropetrovsk Oblast, Ukraine","Pereshchepyne","locality","Ukraine","UA","Dnipropetrovsk Oblast","Novomoskovs'kyi district","","51220"
2589797248,152407302,"OPPO/A1601/A1601:5.1/LMY47I/1479785624:user/release-keys","2017-02-01 00:01:40","139.59.12.xxx",130,114,89,"Bangalore","India","IN",12.9833,77.5833,"RVR Fibernet Pvt. Ltd","India","IN","Karnataka","KA","Bengaluru",12.98330,77.58330,0,"Digital Ocean",0,"Jio 4G","405","863",15,15,"OPPO","A1601","mt6755","LMY47I","OPPO","A1601","A1601","","2833",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001"
2589797249,149310424,"LYF/LS5505/LS-5505:6.0.1/LYF_LS-5505_01_05/build10061237:userdebug/test-keys","2017-02-01 00:01:40","49.44.51.xxx",81139,8939,42,"Mumbai","India","IN",18.9647,72.8258,"Wow Solutions and Systems Pvt. Ltd","India","IN","Maharashtra","MH","Mumbai",19.06641,72.87762,7.80785,"Reliance Jio Infocomm Ltd",1,"Jio 4G","405","874",15,15,"LYF","LS-5505","qcom","LYF_LS-5505_01_05","LYF","LS-5505","LS5505","","100716033",1,"Mumbai, Maharashtra, India","Mumbai","locality","India","IN","Maharashtra","Mumbai","","400070"
2589797254,152115751,"samsung/hltexx/hlte:5.0/LRX21V/N9005XXUGBOK6:user/release-keys","2017-02-01 00:01:40","80.215.12.xxx",14332,191,43,"Paris","France","FR",48.8742,2.3470,"Bouygues Telecom","France","FR","Île-de-France","IDF","Paris",48.86280,2.32920,1.13028,"Bouygues Mobile",1,"F-Bouygues Telecom","","",15,15,"samsung","hlte","qcom","LRX21V","samsung","SM-N9005","hltexx","","133272576",2,"Paris, France","Paris","locality","France","FR","Île-de-France","Paris","","75001"
2589797256,129527520,"HONOR/KIW-L22/HNKIW-Q:6.0.1/HONORKIW-L22/C675B370:user/release-keys","2017-02-01 00:01:40","42.107.175.xxx",4768,2586,43,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Karnataka","KA","Bengaluru",13.02302,77.76076,169.174,"Vodafone India",1,"Vodafone IN","404","86",15,15,"HONOR","HNKIW-Q","qcom","HONORKIW-L22","HUAWEI","KIW-L22","KIW-L22","","206564103",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560067"
2589797258,151590791,"Xiaomi/kate/kate:6.0.1/MMB29M/V8.1.1.0.MHRMIDI:user/release-keys","2017-02-01 00:01:40","175.96.194.xxx",125347,40698,19,"Taipei","Taiwan","TW",25.0333,121.5333,"Taiwan Fixed Network","Taiwan","TW","UNKNOWN","??","Taipei",24.99951,121.52331,2.42057,"Taiwan Fixed Network, Telco and Network Service Pr",1,"中華電信","466","92",0,0,"Xiaomi","kate","qcom","MMB29M","Xiaomi","Redmi Note 3","kate","","59915119",1,"New Taipei, Banqiao District, New Taipei City, Taiwan","New Taipei","locality","Taiwan","TW","New Taipei City","Luzhou District","","234"
2589797260,152136400,"samsung/zerofltexx/zeroflte:6.0.1/MMB29K/G920FXXU4DPGW:user/release-keys","2017-02-01 00:01:40","149.254.235.xxx",20774,2863,47,"Bristol","Great Britain","GB",51.4500,-2.5833,"Hub Network Services Ltd","United Kingdom","GB","Cardiff","CRF","Cardiff",51.47474,-3.14711,24.3569,"EE Mobile",1,"Virgin","234","30",17,17,"samsung","zeroflte","samsungexynos7420","MMB29K","samsung","SM-G920F","zerofltexx","","9124601",1,"Cardiff, Cardiff, UK","Cardiff","locality","United Kingdom","GB","Wales","Cardiff","","CF24"
2589797262,145488516,"Xiaomi/gemini/gemini:7.0/NRD90M/7.1.19:user/release-keys","2017-02-01 00:01:40","94.254.178.xxx",76146,16837,34,"Czestochowa","Poland","PL",50.8000,19.1167,"Polskie Sieci Szerokopasmowe Sp. z.o.o.","Poland","PL","Silesian Voivodeship","SL","Częstochowa",50.76090,19.16061,3.31686,"Play",1,"Red Bull MOBILE","260","6",21,21,"Xiaomi","gemini","qcom","NRD90M","Xiaomi","MI 5","gemini","","2066720",1,"Częstochowa, Poland","Częstochowa","locality","Poland","PL","Silesian Voivodeship","Częstochowa County","Częstochowa","42"
2589797270,141073196,"Intex/sp9832a_2h11_4mvoltesea/sp9832a_2h11_volte:6.0/MRA58K/W16.38.4-13:user/release-keys","2017-02-01 00:01:41","47.11.40.xxx",1238,609,39,"Kolkata","India","IN",22.5667,88.3667,"Jio","India","IN","West Bengal","WB","Alamsahi",24.62730,87.97100,144.722,"Jio",1,"Jio 4G","4058","40",15,15,"Intex","Aqua_Craze_2","sc8830","MRA58K","Intex","Aqua_Craze_2","Aqua_Craze_2","","866866",2,"Basudebpur, West Bengal 742224, India","Basudebpur","locality","India","IN","West Bengal","Murshidabad","","742224"
2589797276,144902889,"acer/T02_aap/acer_T02:5.1/LMY47D/1445503264:user/release-keys","2017-02-01 00:01:41","112.198.79.xxx",4533,4570,47,"Cebu City","Philippines","PH",10.2833,123.9000,"Globe Telecom","Philippines","PH","Central Visayas","07","Cebu City",10.31083,123.91938,2.3155,"Globe Telecom",1,"SUN","515","3",0,0,"acer","acer_T02","mt6735","LMY47D","Acer","T02","T02_aap","","12089",1,"Cebu City, 6000 Cebu, Philippines","Cebu City","locality","Philippines","PH","Central Visayas","Cebu","",""
